0,1,2,3,4
0.23529411764705888,0.2884615384615383,0.2884615384615383,0.32692307692307665,0.4615384615384617
0.2941176470588234,0.2884615384615383,0.32692307692307665,0.4615384615384617,0.34615384615384626
0.2941176470588234,0.32692307692307665,0.4615384615384617,0.34615384615384626,0.4230769230769229
0.33333333333333304,0.4615384615384617,0.34615384615384626,0.4230769230769229,0.45192307692307665
0.47058823529411775,0.34615384615384626,0.4230769230769229,0.45192307692307665,0.40384615384615374
0.3529411764705883,0.4230769230769229,0.45192307692307665,0.40384615384615374,0.5576923076923075
0.43137254901960764,0.45192307692307665,0.40384615384615374,0.5576923076923075,0.6730769230769229
0.4607843137254899,0.40384615384615374,0.5576923076923075,0.6730769230769229,0.6634615384615383
0.4117647058823528,0.5576923076923075,0.6730769230769229,0.6634615384615383,0.6153846153846154
0.5686274509803919,0.6730769230769229,0.6634615384615383,0.6153846153846154,0.6057692307692308
0.6862745098039214,0.6634615384615383,0.6153846153846154,0.6057692307692308,0.5
0.6764705882352939,0.6153846153846154,0.6057692307692308,0.5,0.625
0.6274509803921569,0.6057692307692308,0.5,0.625,0.5288461538461537
0.6176470588235294,0.5,0.625,0.5288461538461537,0.5192307692307692
0.5098039215686274,0.625,0.5288461538461537,0.5192307692307692,0.47115384615384626
0.6372549019607843,0.5288461538461537,0.5192307692307692,0.47115384615384626,0.4134615384615383
0.5392156862745097,0.5192307692307692,0.47115384615384626,0.4134615384615383,0.5192307692307692
0.5294117647058822,0.47115384615384626,0.4134615384615383,0.5192307692307692,0.4326923076923075
0.48039215686274517,0.4134615384615383,0.5192307692307692,0.4326923076923075,0.4903846153846154
0.4215686274509802,0.5192307692307692,0.4326923076923075,0.4903846153846154,0.5576923076923075
0.5294117647058822,0.4326923076923075,0.4903846153846154,0.5576923076923075,0.5576923076923075
0.44117647058823506,0.4903846153846154,0.5576923076923075,0.5576923076923075,0.5673076923076921
0.5,0.5576923076923075,0.5576923076923075,0.5673076923076921,0.5576923076923075
0.5686274509803919,0.5576923076923075,0.5673076923076921,0.5576923076923075,0.6442307692307692
0.5686274509803919,0.5673076923076921,0.5576923076923075,0.6442307692307692,0.5673076923076921
0.5784313725490193,0.5576923076923075,0.6442307692307692,0.5673076923076921,0.6730769230769229
0.5686274509803919,0.6442307692307692,0.5673076923076921,0.6730769230769229,0.5
0.6568627450980391,0.5673076923076921,0.6730769230769229,0.5,0.26923076923076916
0.5784313725490193,0.6730769230769229,0.5,0.26923076923076916,0.26923076923076916
0.6862745098039214,0.5,0.26923076923076916,0.26923076923076916,0.48076923076923084
0.5098039215686274,0.26923076923076916,0.26923076923076916,0.48076923076923084,0.45192307692307665
0.27450980392156854,0.26923076923076916,0.48076923076923084,0.45192307692307665,0.40384615384615374
0.27450980392156854,0.48076923076923084,0.45192307692307665,0.40384615384615374,0.4230769230769229
0.4901960784313726,0.45192307692307665,0.40384615384615374,0.4230769230769229,0.4615384615384617
0.4607843137254899,0.40384615384615374,0.4230769230769229,0.4615384615384617,0.5288461538461537
0.4117647058823528,0.4230769230769229,0.4615384615384617,0.5288461538461537,0.5865384615384617
0.43137254901960764,0.4615384615384617,0.5288461538461537,0.5865384615384617,0.5384615384615383
0.47058823529411775,0.5288461538461537,0.5865384615384617,0.5384615384615383,0.5192307692307692
0.5392156862745097,0.5865384615384617,0.5384615384615383,0.5192307692307692,0.5288461538461537
0.5980392156862746,0.5384615384615383,0.5192307692307692,0.5288461538461537,0.45192307692307665
0.5490196078431371,0.5192307692307692,0.5288461538461537,0.45192307692307665,0.48076923076923084
0.5294117647058822,0.5288461538461537,0.45192307692307665,0.48076923076923084,0.4326923076923075
0.5392156862745097,0.45192307692307665,0.48076923076923084,0.4326923076923075,0.4230769230769229
0.4607843137254899,0.48076923076923084,0.4326923076923075,0.4230769230769229,0.39423076923076916
0.4901960784313726,0.4326923076923075,0.4230769230769229,0.39423076923076916,0.3846153846153846
0.44117647058823506,0.4230769230769229,0.39423076923076916,0.3846153846153846,0.40384615384615374
0.43137254901960764,0.39423076923076916,0.3846153846153846,0.40384615384615374,0.4230769230769229
0.4019607843137254,0.3846153846153846,0.40384615384615374,0.4230769230769229,0.40384615384615374
0.392156862745098,0.40384615384615374,0.4230769230769229,0.40384615384615374,0.3653846153846154
0.4117647058823528,0.4230769230769229,0.40384615384615374,0.3653846153846154,0.35576923076923084
0.43137254901960764,0.40384615384615374,0.3653846153846154,0.35576923076923084,0.34615384615384626
0.4117647058823528,0.3653846153846154,0.35576923076923084,0.34615384615384626,0.44230769230769207
0.37254901960784315,0.35576923076923084,0.34615384615384626,0.44230769230769207,0.4230769230769229
0.36274509803921573,0.34615384615384626,0.44230769230769207,0.4230769230769229,0.39423076923076916
0.3529411764705883,0.44230769230769207,0.4230769230769229,0.39423076923076916,0.44230769230769207
0.4509803921568625,0.4230769230769229,0.39423076923076916,0.44230769230769207,0.44230769230769207
0.43137254901960764,0.39423076923076916,0.44230769230769207,0.44230769230769207,0.6346153846153846
0.4019607843137254,0.44230769230769207,0.44230769230769207,0.6346153846153846,0.5576923076923075
0.4509803921568625,0.44230769230769207,0.6346153846153846,0.5576923076923075,0.48076923076923084
0.4509803921568625,0.6346153846153846,0.5576923076923075,0.48076923076923084,0.5288461538461537
0.6470588235294117,0.5576923076923075,0.48076923076923084,0.5288461538461537,0.4903846153846154
0.5686274509803919,0.48076923076923084,0.5288461538461537,0.4903846153846154,0.4903846153846154
0.4901960784313726,0.5288461538461537,0.4903846153846154,0.4903846153846154,0.5384615384615383
0.5392156862745097,0.4903846153846154,0.4903846153846154,0.5384615384615383,0.47115384615384626
0.5,0.4903846153846154,0.5384615384615383,0.47115384615384626,0.45192307692307665
0.5,0.5384615384615383,0.47115384615384626,0.45192307692307665,0.4230769230769229
0.5490196078431371,0.47115384615384626,0.45192307692307665,0.4230769230769229,0.40384615384615374
0.48039215686274517,0.45192307692307665,0.4230769230769229,0.40384615384615374,0.4134615384615383
0.4607843137254899,0.4230769230769229,0.40384615384615374,0.4134615384615383,0.44230769230769207
0.43137254901960764,0.40384615384615374,0.4134615384615383,0.44230769230769207,0.44230769230769207
0.4117647058823528,0.4134615384615383,0.44230769230769207,0.44230769230769207,0.39423076923076916
0.4215686274509802,0.44230769230769207,0.44230769230769207,0.39423076923076916,0.39423076923076916
0.4509803921568625,0.44230769230769207,0.39423076923076916,0.39423076923076916,0.3846153846153846
0.4509803921568625,0.39423076923076916,0.39423076923076916,0.3846153846153846,0.3653846153846154
0.4019607843137254,0.39423076923076916,0.3846153846153846,0.3653846153846154,0.375
0.4019607843137254,0.3846153846153846,0.3653846153846154,0.375,0.35576923076923084
0.392156862745098,0.3653846153846154,0.375,0.35576923076923084,0.27884615384615374
0.37254901960784315,0.375,0.35576923076923084,0.27884615384615374,0.26923076923076916
0.38235294117647056,0.35576923076923084,0.27884615384615374,0.26923076923076916,0.2884615384615383
0.36274509803921573,0.27884615384615374,0.26923076923076916,0.2884615384615383,0.39423076923076916
0.28431372549019596,0.26923076923076916,0.2884615384615383,0.39423076923076916,0.40384615384615374
0.27450980392156854,0.2884615384615383,0.39423076923076916,0.40384615384615374,0.4134615384615383
0.2941176470588234,0.39423076923076916,0.40384615384615374,0.4134615384615383,0.3846153846153846
0.4019607843137254,0.40384615384615374,0.4134615384615383,0.3846153846153846,0.35576923076923084
0.4117647058823528,0.4134615384615383,0.3846153846153846,0.35576923076923084,0.4326923076923075
0.4215686274509802,0.3846153846153846,0.35576923076923084,0.4326923076923075,0.5096153846153846
0.392156862745098,0.35576923076923084,0.4326923076923075,0.5096153846153846,0.47115384615384626
0.36274509803921573,0.4326923076923075,0.5096153846153846,0.47115384615384626,0.48076923076923084
0.44117647058823506,0.5096153846153846,0.47115384615384626,0.48076923076923084,0.4615384615384617
0.5196078431372548,0.47115384615384626,0.48076923076923084,0.4615384615384617,0.40384615384615374
0.48039215686274517,0.48076923076923084,0.4615384615384617,0.40384615384615374,0.4326923076923075
0.4901960784313726,0.4615384615384617,0.40384615384615374,0.4326923076923075,0.4230769230769229
0.47058823529411775,0.40384615384615374,0.4326923076923075,0.4230769230769229,0.4326923076923075
0.4117647058823528,0.4326923076923075,0.4230769230769229,0.4326923076923075,0.45192307692307665
0.44117647058823506,0.4230769230769229,0.4326923076923075,0.45192307692307665,0.4326923076923075
0.43137254901960764,0.4326923076923075,0.45192307692307665,0.4326923076923075,0.4326923076923075
0.44117647058823506,0.45192307692307665,0.4326923076923075,0.4326923076923075,0.48076923076923084
0.4607843137254899,0.4326923076923075,0.4326923076923075,0.48076923076923084,0.4326923076923075
0.44117647058823506,0.4326923076923075,0.48076923076923084,0.4326923076923075,0.40384615384615374
0.44117647058823506,0.48076923076923084,0.4326923076923075,0.40384615384615374,0.35576923076923084
0.4901960784313726,0.4326923076923075,0.40384615384615374,0.35576923076923084,0.3846153846153846
0.44117647058823506,0.40384615384615374,0.35576923076923084,0.3846153846153846,0.34615384615384626
0.4117647058823528,0.35576923076923084,0.3846153846153846,0.34615384615384626,0.34615384615384626
0.36274509803921573,0.3846153846153846,0.34615384615384626,0.34615384615384626,0.375
0.392156862745098,0.34615384615384626,0.34615384615384626,0.375,0.34615384615384626
0.3529411764705883,0.34615384615384626,0.375,0.34615384615384626,0.375
0.3529411764705883,0.375,0.34615384615384626,0.375,0.3846153846153846
0.38235294117647056,0.34615384615384626,0.375,0.3846153846153846,0.375
0.3529411764705883,0.375,0.3846153846153846,0.375,0.27884615384615374
0.38235294117647056,0.3846153846153846,0.375,0.27884615384615374,0.3076923076923075
0.392156862745098,0.375,0.27884615384615374,0.3076923076923075,0.4903846153846154
0.38235294117647056,0.27884615384615374,0.3076923076923075,0.4903846153846154,0.3653846153846154
0.28431372549019596,0.3076923076923075,0.4903846153846154,0.3653846153846154,0.34615384615384626
