0,1,2,3,4
0.17808219178082174,0.2902208201892744,0.06940063091482651,0.04574132492113536,0.11671924290220792
0.31506849315068486,0.06940063091482651,0.04574132492113536,0.11671924290220792,0.07728706624605675
0.07534246575342474,0.04574132492113536,0.11671924290220792,0.07728706624605675,0.10883280757097769
0.04965753424657526,0.11671924290220792,0.07728706624605675,0.10883280757097769,0.17192429022082
0.12671232876712324,0.07728706624605675,0.10883280757097769,0.17192429022082,0.1324921135646684
0.08390410958904093,0.10883280757097769,0.17192429022082,0.1324921135646684,0.1482649842271293
0.1181506849315066,0.17192429022082,0.1324921135646684,0.1482649842271293,0.11671924290220792
0.18664383561643838,0.1324921135646684,0.1482649842271293,0.11671924290220792,0.06940063091482651
0.14383561643835607,0.1482649842271293,0.11671924290220792,0.06940063091482651,0.06940063091482651
0.1609589041095889,0.11671924290220792,0.06940063091482651,0.06940063091482651,0.10094637223974745
0.12671232876712324,0.06940063091482651,0.06940063091482651,0.10094637223974745,0.08517350157728698
0.07534246575342474,0.06940063091482651,0.10094637223974745,0.08517350157728698,0.1482649842271293
0.07534246575342474,0.10094637223974745,0.08517350157728698,0.1482649842271293,0.08517350157728698
0.1095890410958904,0.08517350157728698,0.1482649842271293,0.08517350157728698,0.11671924290220792
0.09246575342465757,0.1482649842271293,0.08517350157728698,0.11671924290220792,0.1324921135646684
0.1609589041095889,0.08517350157728698,0.11671924290220792,0.1324921135646684,0.1324921135646684
0.09246575342465757,0.11671924290220792,0.1324921135646684,0.1324921135646684,0.11671924290220792
0.12671232876712324,0.1324921135646684,0.1324921135646684,0.11671924290220792,0.16403785488958977
0.14383561643835607,0.1324921135646684,0.11671924290220792,0.16403785488958977,0.1482649842271293
0.14383561643835607,0.11671924290220792,0.16403785488958977,0.1482649842271293,0.11671924290220792
0.12671232876712324,0.16403785488958977,0.1482649842271293,0.11671924290220792,0.11671924290220792
0.17808219178082174,0.1482649842271293,0.11671924290220792,0.11671924290220792,0.08517350157728698
0.1609589041095889,0.11671924290220792,0.11671924290220792,0.08517350157728698,0.03785488958990513
0.12671232876712324,0.11671924290220792,0.08517350157728698,0.03785488958990513,0.0536277602523656
0.12671232876712324,0.08517350157728698,0.03785488958990513,0.0536277602523656,0.06940063091482651
0.09246575342465757,0.03785488958990513,0.0536277602523656,0.06940063091482651,0.006309148264984188
0.041095890410958624,0.0536277602523656,0.06940063091482651,0.006309148264984188,0.03785488958990513
0.0582191780821919,0.06940063091482651,0.006309148264984188,0.03785488958990513,0.0
0.07534246575342474,0.006309148264984188,0.03785488958990513,0.0,0.006309148264984188
0.006849315068492956,0.03785488958990513,0.0,0.006309148264984188,0.0536277602523656
0.041095890410958624,0.0,0.006309148264984188,0.0536277602523656,0.1482649842271293
0.0,0.006309148264984188,0.0536277602523656,0.1482649842271293,0.08517350157728698
0.006849315068492956,0.0536277602523656,0.1482649842271293,0.08517350157728698,0.0536277602523656
0.0582191780821919,0.1482649842271293,0.08517350157728698,0.0536277602523656,0.11671924290220792
0.1609589041095889,0.08517350157728698,0.0536277602523656,0.11671924290220792,0.08517350157728698
0.09246575342465757,0.0536277602523656,0.11671924290220792,0.08517350157728698,0.10094637223974745
0.0582191780821919,0.11671924290220792,0.08517350157728698,0.10094637223974745,0.10094637223974745
0.12671232876712324,0.08517350157728698,0.10094637223974745,0.10094637223974745,0.03785488958990513
0.09246575342465757,0.10094637223974745,0.10094637223974745,0.03785488958990513,0.0536277602523656
0.1095890410958904,0.10094637223974745,0.03785488958990513,0.0536277602523656,0.03785488958990513
0.1095890410958904,0.03785488958990513,0.0536277602523656,0.03785488958990513,0.022082018927444658
0.041095890410958624,0.0536277602523656,0.03785488958990513,0.022082018927444658,0.022082018927444658
0.0582191780821919,0.03785488958990513,0.022082018927444658,0.022082018927444658,0.08517350157728698
0.041095890410958624,0.022082018927444658,0.022082018927444658,0.08517350157728698,0.06940063091482651
0.02397260273972579,0.022082018927444658,0.08517350157728698,0.06940063091482651,0.06940063091482651
0.02397260273972579,0.08517350157728698,0.06940063091482651,0.06940063091482651,0.03785488958990513
0.09246575342465757,0.06940063091482651,0.06940063091482651,0.03785488958990513,0.08517350157728698
0.07534246575342474,0.06940063091482651,0.03785488958990513,0.08517350157728698,0.10094637223974745
0.07534246575342474,0.03785488958990513,0.08517350157728698,0.10094637223974745,0.08517350157728698
0.041095890410958624,0.08517350157728698,0.10094637223974745,0.08517350157728698,0.06940063091482651
0.09246575342465757,0.10094637223974745,0.08517350157728698,0.06940063091482651,0.06940063091482651
0.1095890410958904,0.08517350157728698,0.06940063091482651,0.06940063091482651,0.0536277602523656
0.09246575342465757,0.06940063091482651,0.06940063091482651,0.0536277602523656,0.0536277602523656
