Close
4937.5
4975.0
5012.5
4912.5
4900.0
4862.5
4637.5
4475.0
4600.0
4587.5
4650.0
4875.0
4775.0
4875.0
4987.5
4950.0
4850.0
4912.5
5012.5
4975.0
4975.0
4850.0
4862.5
4962.5
4937.5
5087.5
5100.0
5125.0
5150.0
5175.0
5187.5
5112.5
5087.5
5150.0
5137.5
5100.0
5000.0
5037.5
5062.5
5075.0
5000.0
5050.0
5112.5
5025.0
5062.5
5087.5
5137.5
5225.0
5187.5
5175.0
4962.5
5025.0
4925.0
5050.0
5000.0
5250.0
5450.0
5100.0
5062.5
5175.0
5112.5
5162.5
5262.5
5200.0
5225.0
5175.0
5100.0
5100.0
5150.0
5125.0
5225.0
5125.0
5175.0
5200.0
5200.0
5175.0
5250.0
5225.0
5175.0
5175.0
5125.0
5050.0
5075.0
5100.0
5000.0
5050.0
4990.0
5000.0
5075.0
5225.0
5125.0
5075.0
5175.0
5125.0
5150.0
5150.0
5050.0
5075.0
5050.0
5025.0
5025.0
5125.0
5100.0
5100.0
5050.0
5125.0
5150.0
5125.0
5100.0
5100.0
5075.0
5075.0
5125.0
5200.0
5350.0
5250.0
5275.0
5300.0
5150.0
5175.0
5275.0
5300.0
5350.0
5400.0
5375.0
5350.0
5525.0
5550.0
5500.0
5550.0
5575.0
5625.0
5700.0
5725.0
5650.0
5700.0
5800.0
5775.0
5875.0
5900.0
5900.0
5975.0
5925.0
5950.0
5800.0
5800.0
5775.0
5825.0
5950.0
5850.0
5950.0
5900.0
6000.0
5950.0
5975.0
6025.0
6075.0
6100.0
6100.0
6050.0
5875.0
5900.0
5925.0
5875.0
5850.0
5825.0
5925.0
5900.0
6000.0
6075.0
6000.0
6000.0
6000.0
5925.0
6000.0
6025.0
6050.0
6075.0
6125.0
6125.0
6025.0
5900.0
6000.0
6050.0
6075.0
6075.0
6025.0
6000.0
5850.0
5725.0
5750.0
5675.0
5750.0
5850.0
5700.0
5700.0
5725.0
5675.0
5650.0
5900.0
5825.0
5925.0
5875.0
5850.0
5875.0
5775.0
5825.0
5825.0
5925.0
5925.0
5900.0
5875.0
5875.0
5875.0
5900.0
5875.0
5900.0
5900.0
5850.0
5850.0
5900.0
6000.0
5975.0
5800.0
5750.0
5700.0
5775.0
5800.0
5725.0
5950.0
5900.0
5925.0
5975.0
5925.0
5975.0
5975.0
6000.0
6125.0
6050.0
6125.0
6100.0
6350.0
6425.0
6400.0
6375.0
6425.0
6450.0
6575.0
6500.0
6525.0
6525.0
6525.0
6525.0
6500.0
6500.0
6400.0
6275.0
6300.0
6475.0
6650.0
6650.0
6550.0
6675.0
6825.0
6850.0
6950.0
7100.0
7025.0
7200.0
7200.0
7150.0
7150.0
7250.0
7100.0
7050.0
7050.0
7075.0
7125.0
7000.0
7025.0
7025.0
7025.0
7075.0
7100.0
7125.0
7275.0
7400.0
7400.0
7175.0
7275.0
7050.0
7050.0
7050.0
7250.0
7175.0
7175.0
7250.0
